Instruction,Input,Output,materi,question_id
"Create a Python script to generate random passwords. The script should take one parameter, an integer representing the length of the password, and should return a random string of the specified length.",Length: 8,"import string
import random

def generate_password(length):
 password = ''
 for i in range(length):
 password += random.choice(string.ascii_letters + string.digits)
 return password

print(generate_password(8))",Data Type,6261
"Create a Python method which takes a String and two integers as parameters, and returns the String with the characters between the integers reversed.","String: ""Hello world""
1st Integer: 0
2nd Integer: 5","def reverse_substring(sentence, start, end):
    reversed = sentence[end:start-1:-1]
    return sentence[:start] + reversed + sentence[end+1:]

result = reverse_substring(""Hello world"", 0, 5)
print(result)",Data Type,6262
"Write a function that takes in two strings, compares them, and returns the longer string.","String 1: Python
String 2: C++","def compareLongestString(str1, str2):
 
  if len(str1) > len(str2):
   longestString = str1
  elif len(str2) > len(str1):
   longestString = str2
  else:
   longestString = ""Strings have the same length""

  return longestString

print(compareLongestString(""Python"", ""C++""))",Data Type,6269
Create a Python function to edit a given string by changing the order of some of its characters.,"string: ""hello world""","def edit_string(string):
 characters = list(string)
 np.random.shuffle(characters)
 edited_string = """".join(characters)
 return edited_string",Data Type,6281
Write a Python program that takes an input string and reverses all of its words.,hello world,world hello,Data Type,6287
Generate an algorithm in Python to determine the count of each occurrence of a given character in a string,"string: ""abracadabra""
character: 'a'","def count_characters(string, character):
    count = 0
    for c in string:
        if c == character:
            count += 1
    return count

count_characters(""abracadabra"", 'a')  # 5",Data Type,6288
Write a python code to check if the string has unique characters.,String: “abcdefg”,"def unique_string(string):
    return len(string) == len(set(string))

if __name__ == '__main__':
    string = 'abcdefg'
    print(unique_string(string))",Data Type,6294
Write a Python script to input a string and display it in reverse.,Hello world!,!dlrow olleH,Data Type,6300
"Using Python, write a program to tokenize a given string.","""This is a sentence""","import re

def tokenize(s):
    tokens = re.findall(r'\w+|[^\w\s]', s, flags=re.UNICODE)
    return tokens

print(tokenize(""This is a sentence""))",Data Type,6312
Can you write a python code that extracts the upper case character from a given string?,Input String: Foobar,"input_string = 'Foobar'

upper_case_characters = []

for char in input_string:
    if char.isupper():
        upper_case_characters.append(char)

print(upper_case_characters)",Data Type,6313
Create a Python function that returns the longest string from a given list.,"[""my"", ""cat"", ""is"", ""lazy""]","def longest_string(strings):
  max_length = 0
  longest_string = """"
  
  for s in strings:
    if len(s) > max_length:
      max_length = len(s)
      longest_string = s
  
  return longest_string

result = longest_string([""my"", ""cat"", ""is"", ""lazy""])
print(result)",Data Type,6315
Create a Python program to convert a given string in a sentence case.,THIS IS A STRING.,"CaseString = ""THIS IS A STRING.""

def sentence_case(CaseString):
    return CaseString.capitalize()

print(sentence_case(CaseString))",Data Type,6326
"Create a Python program that takes in a list of strings, sorts them, and then prints each string in sorted order.","[""banana"", ""apple"", ""orange"", ""pear""]","def sortStrings(arr):
    arr.sort()
    
    for string in arr:
        print(string)

#Test
arr = [""banana"", ""apple"", ""orange"", ""pear""]
sortStrings(arr) # Outputs: apple banana orange pear",Data Type,6331
Write a Python program to create a function that takes two strings as parameters and returns true if the first string contains the second string.,"String 1 = ""Hello World!""
String 2 = ""World""","def contains(s1, s2):
 return s2 in s1

string1 = ""Hello World!""
string2 = ""World""

print(contains(string1, string2)) # True",Data Type,6337
Create a python function for encrypting information that takes a string and a key.,"String = ""This is a secret message""
Key = ""12345678""","import secrets

def encrypt(string, key):
 cipher = ''
 for i in range(len(string)):
 cipher += chr(ord(string[i]) + ord(key[i % len(key)]))
 return cipher

encrypt(""This is a secret message"", ""12345678"") 
# prints ""\x18\x01\x15\x05\x1a\x12\x1b\x1f\x1f\x1e\x10\x04\x1f\x1f\x19\x0f\x02\x03\x07\x08""",Data Type,6343
Design and write a Python program to extract all public email addresses from a given string,"""My email is john@example.com and yours is john@gmail.com.""","import re

def extract_emails(text):
  emails = re.findall(r""[a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\.[a-zA-Z0-9-.]+"", text)
  return emails

extracted_emails = extract_emails(""My email is john@example.com and yours is john@gmail.com"")
print(extracted_emails)",Data Type,6353
Generate a code snippet in Python to split a given string into substrings based on a specific delimiter.,"""1, 2, 3, 4""","str = ""1, 2, 3, 4""
list = str.split(', ') 
print(list) # Output is ['1', '2', '3', '4']",Data Type,6354
Rewrite a Python script in Swift to generate random string of length n.,Length: 8,"import Foundation

func randomString(length: Int) -> String {
    let letters = ""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789""
    return String((0..<length).map { _ in letters.randomElement()! })
}

let str = randomString(length: 8)
print(str)",Data Type,6356
Design a Python program to search for a substring in a given string.,"str = ""This is a string"";
substr = ""is""","def searchSubstring(str, substr):
  for i in range(len(str)):
    if str[i:i+len(substr)] == substr:
      return i

    return -1",Data Type,6358
Design a function in Python that accepts a string and prints the number of occurrences of each letter in the string.,"""Hello, World!""","def count_letters(text):
    letters_count = dict()

    for char in text:
        if char not in letters_count:
            letters_count[char] = 1
        else:
            letters_count[char] += 1

    return letters_count

if __name__ == '__main__':
    text = 'Hello, World!'
    print(count_letters(text))",Data Type,6369
Transform a given string to uppercase.,"string = ""Python Programming""","def to_upper(string):
    return string.upper()

string = ""Python Programming""
print(to_upper(string))",Data Type,6383
Create a Node.js script for returning the longest string in an array.,"[""javascript"", ""ruby"", ""python"", ""java""]","const arr = [""javascript"", ""ruby"", ""python"", ""java""];

const longestString = (arr) => {
 let longest = arr[0];
 for (let i = 1; i < arr.length; i++) {
 if (arr[i].length > longest.length) {
 longest = arr[i];
 }
 }
 return longest;
};

const longestStr = longestString(arr);

console.log(longestStr); // Output: ""javascript""",Data Type,6387
Write a Python program to convert a given string to all uppercase letters.,hello world,"string = ""hello world""
string_upper_characters = string.upper()
print(string_upper_characters)",Data Type,6389
Create a Python script that counts the number of vowels from a given string.,"""This is an example string""","def count_vowels(string):
    count = 0
    for char in string:
        if char in ""aeiouAEIOU"":
            count += 1
    return count

string = ""This is an example string""
vowels = count_vowels(string)

print(f""Number of vowels in the given string: {vowels}"")",Data Type,6394
Create a python program to reverse a string passed as input.,Hello World!,"def reverse_string(stringToReverse):
    reversedString = """"
    for i in reversed(stringToReverse):
        reversedString += i
    return reversedString
    
stringToReverse = input(""Enter string to reverse: "")
result = reverse_string(stringToReverse)
print(result)",Data Type,6401
Design a function in Python that removes any characters from a given string that appears 2 or more times.,"""aabcdbb""","def remove_duplicates(string): 
    res = """" 
    for ch in string: 
        if string.count(ch) < 2: 
            res += ch 
    return res

string = ""aabcdbb""
print(remove_duplicates(string))  # prints acdb",Data Type,6408
Create a python code to check if all characters are unique in a given string,string = 'abcdefeb',"def is_unique(string):
    chars = set()
    for char in string:
        if char in chars:
            return False
        else:
            chars.add(char)
    return True

print(is_unique(string))",Data Type,6413
Create a python code snippet to count the frequencies of words in a given string,"string = ""This is a test string""","def countFrequencies(string):
    words = string.split()
    freq_dict = {}
    for word in words:
        if word not in freq_dict:
            freq_dict[word] = 1
        else:
            freq_dict[word] += 1
    return freq_dict

# example
result = countFrequencies(""This is a test string"")",Data Type,6422
Create a Python function that takes a string and finds the longest word in it.,"sentence = ""This is an example of a sentence with some words""","def longestWord(sentence): 
    longestWord = ''
    maxLength = 0
    for word in sentence.split(' '):
        if len(word) > maxLength:
           maxLength = len(word)
           longestWord = word
    return longestWord

longest_word = longestWord(sentence)
print('The longest word is: '+ longest_word)",Data Type,6424
Generate a Python program for extending a list with strings. The program should take a string as input and create a new list containing the string and all the strings from the input list.,"inputList = [""Hello"", ""World""]
newString = ""Hi""","inputList = [""Hello"", ""World""]
newString = ""Hi""

outputList = []

for string in inputList:
    outputList.append(string)

outputList.append(newString)

print(outputList)",Data Type,6427
Develop a python program that detects and corrects spelling mistakes in a given string.,"String: ""The quik brown foox jumped oevr the lasy dog.""","import re

def spell_check(s):
 corrected = re.sub(r'\bfoox\b', 'fox', s)
 corrected = re.sub(r'\boevr\b', 'over', corrected)
 corrected = re.sub(r'\blasy\b', 'lazy', corrected)
 return corrected

print spell_check(""The quik brown foox jumped oevr the lasy dog."")",Data Type,6434
Write a Python script to split a string into a list based on the given delimiter.,"string: ""The,quick,brown,fox"" ; delimiter: "",""","def split_string(string, delimiter):
    return string.split(delimiter)",Data Type,6435
Create a Python function that takes two strings and returns true if the first string is a subsequence of the second.,"String 1: abc
String 2: qaxbcy","def is_subsequence(str1, str2):
    i = 0
    j = 0

    while(i < len(str1) and j < len(str2)):
        if str1[i] == str2[j]:
            i += 1
        j += 1

    return i == len(str1)",Data Type,6441
"Write a function in Python that takes a single argument, an unsigned integer, and returns the binary representation of that argument as a string.",number = 5,"def IntToBinString(number):
    if number == 0:
        return ""0""
    ret = """"
    while number > 0:
        if number % 2 == 1:
            ret = ""1"" + ret
        else:
            ret = ""0"" + ret
        number //= 2
    return ret",Data Type,6442
Write a Python function to replace all occurrences of a pattern in a string with a specific string?,"String: ""Today is a beautiful day""
Pattern: ""a""
Replacement: ""the""","def replace_all(orig_str, pattern, replacement):
	return orig_str.replace(pattern, replacement)

print(replace_all(orig_str=""Today is a beautiful day"", pattern=""a"", replacement=""the""))",Data Type,6477
"Create a Python program to reformat a JSON string, preserving indentation and enforcing the order in which members appear.","json_string = '{""fruit"": [""apple"", ""banana"", ""cherry""], ""vegetable"": [""carrot"", ""potato"", ""onion""]}'","import json
 
def reformat_json(json_string):
    return json.dumps(json.loads(json_string), indent=4, sort_keys=True)",Data Type,6483
Create a Python script to format a JSON string.,"json_str = ‘{”name”:”Robert”, ”age”:30, ”city”:”New York”}’","# import json library
import json

# parse input string as JSON
json_data = json.loads(json_str)

# format the json string
formatted_json = json.dumps(json_data, indent=4)

# print the formatted json string
print(formatted_json)",Data Type,6488
Generate a python program to check if the string is a palindrome or not.,"string = ""madam""","def is_palindrom(string):
    reverse_string = string[::-1]
    if string == reverse_string:
        return True
    else:
        return False",Data Type,6504
Write a sorting algorithm in Python to sort a set of strings based on the length of each string.,"['banana', 'apple', 'mango', 'pear']","def sort_strings(string_list):
  return sorted(string_list, key=len)

# Usage example
string_list = ['banana', 'apple', 'mango', 'pear']
print(sort_strings(string_list))  # Outputs ['apple', 'pear', 'mango', 'banana']",Data Type,6511
"Write a Python program that takes a string and a number as input, and returns the string repeated the given number of times.","String: xyz
Number: 3","def repeatString(string, num):
    return string * num

result = repeatString(""xyz"", 3)
print(result)",Data Type,6513
Write a Python script that takes a long string and prints each word on a new line.,"string = ""Hello World this is a Test""","#!/usr/bin/env python

text = ""Hello World this is a Test""
words = text.split()

for word in words:
 print(word)",Data Type,6520
"In Python, find the index of a character in a given string.","string = ""Hello World""
character = 'l'","string = ""Hello World""
character = 'l'

index = string.index(character)
print(index)",Data Type,6526
Generate a correct python script to identify string elements whose length is even,"my_list = [""House"", ""Car"", ""Tree"", ""Planet"", ""Satellite""]","my_list = [""House"", ""Car"", ""Tree"", ""Planet"", ""Satellite""]

def find_even_length(lst):
    even_list = []
    for l in lst:
        if len(l) % 2 == 0:
            even_list.append(l)
    return even_list

even_list = find_even_length(my_list)
print(even_list)",Data Type,6537
Write a Python script to convert a string containing temperatures in Celsius to Fahrenheit,"string celsius = '25, 15, 32'","def convertCelsiusToFahrenheit(celsius):
 temperature_fahrenheit = []

 for c in celsius.split(','):
 temperature_fahrenheit.append(float(c)*1.8 + 32)

 return temperature_fahrenheit

fahrenheit = convertCelsiusToFahrenheit(celsius)
print(fahrenheit)",Data Type,6547
Write a Python program to detect if a given string contains any of the given keywords.,"String: I love ice cream
Keywords: [""chocolate"", ""vanilla""]","def keyword_detector(string, keywords):
 for i in keywords:
 if i in string:
 return True
 return False

print(keyword_detector(""I love ice cream"", [""chocolate"", ""vanilla""]))",Data Type,6550
Create an algorithm in Python to check if a given string contains valid parentheses.,"""[[{{}}]]""","def isValid(s):
    stack = []
    dict = {""]"":""["", ""}"":""{"", "")"":""(""}
    for char in s:
        if char in dict.values():
            stack.append(char)
        elif char in dict.keys():
            if stack == [] or dict[char] != stack.pop():
                return False
        else:
            return False
    return stack == []

print(isValid('[[{{}}]]'))",Data Type,6551
Program a function in Python that creates all substrings of a given string.,"The string is ""create"".","def createSubstrings(string): 
    length = len(string) 
    subString = []
    
    # Loops through the string  
    # and the length of substring to be formed 
    for i in range(length): 
        for j in range(i + 1, length + 1): 
            subString.append(string[i:j]) 
  
    return subString",Data Type,6586
Please write a code to extract the URL from a given string.,There is a website: https://example.com,"#!/usr/bin/python
import re

# input string
string = ""There is a website: https://example.com""

# regex
pattern = r'(https?://\S+)'

# match url
url = re.findall(pattern, string)[0]

# print result
print(url) # Output: https://example.com",Data Type,6594
Create a Python program that takes a string and indicates whether it is a palindrome or not.,"""racecar""","def is_palindrome(s):
  s = s.lower()
  left = 0
  right = len(s) - 1
  
  while left < right:
    if s[left] != s[right]:
      return False
    left += 1
    right -= 1
  return True
  
print(is_palindrome(""racecar""))",Data Type,6596
Create a Python program to estimate the number of unique words in a string of text.,"""One two three four, five. Six seven eight nine, ten.""","def count_unique_words(s):
    words = s.split()
    unique_words = set(words)
    return len(unique_words)

input_string = ""One two three four, five. Six seven eight nine, ten.""
print(""The number of unique words is"", count_unique_words(input_string))

# Output
# The number of unique words is 10",Data Type,6605
Write a Python program to edit a given text string and capitalize the first letter of every word.,hello world.,"def capitalize_words(string):
 words = string.split(' ')
 capitalized = [word.capitalize() for word in words]
 return ' '.join(capitalized)",Data Type,6609
"Using Python, create an algorithm to count the number of vowels in a given string.","String: ""Hello, World!""","def countVowels(string):
    string = string.lower()
    count = 0
    vowels = 'aeiou'

    for char in string:
        if char in vowels:
            count += 1
    return count

string = 'Hello, World!'
vowelCount = countVowels(string)
print(""Number of vowels is:"", vowelCount)",Data Type,6627
Create a function in Python to remove all characters which are not alphanumeric from a given string.,"text = ""This is a $tring with #ymbols""","def remove_nonalphanum(text):
  new_string = """"
  for char in text:
    if char.isalnum():
      new_string += char
  return new_string

cleaned_string = remove_nonalphanum(text)
print(cleaned_string) #prints ""ThisisaStringwithymbols""",Data Type,6630
Come up with a Python program to aggregate a list of strings based on the number of character occurrences in each string.,"List of strings = [""Apple"", ""Orange"", ""Banana"", ""Pineapple""]","from collections import defaultdict

strings = [""Apple"", ""Orange"", ""Banana"", ""Pineapple""]

dictionary = defaultdict(list)
for string in strings:
    char_count = len(string)
    dictionary[char_count].append(string)

print(dictionary)",Data Type,6639
Write a Python program that takes a URL and downloads the HTML page as a string.,"url = ""https://www.example.com""","import requests

def get_html_page(url):
 response = requests.get(url)
 return response.text",Data Type,6664
Create a python program to replace specific words in a given input string with a custom word.,"Input string: I love robots
Replace: love -> hate","def replace_word(inp, src, target):
    inp = inp.split()
    for i in range(len(inp)):
        if inp[i] == src:
            inp[i] = target
    return ' '.join(inp)",Data Type,6677
Create a Python program to compare two strings and generate a string with all characters that are present in both strings.,"first_string = ""hello""
second_string = ""world""","def compare_strings(first_string, second_string):
    string_list = set(list(first_string)) & set(list(second_string))
    common_string = ''.join(string_list)
    return common_string

print(compare_strings(""hello"", ""world""))",Data Type,6680
Write a Python program that takes a list of strings as input and returns a string containing all the strings joined together in alphabetical order.,"['apple', 'banana', 'orange']","def alphabetize_list(arr):
  arr.sort()
  return ' '.join(arr)

data = ['apple', 'banana', 'orange']
result = alphabetize_list(data)
print(result)",Data Type,6684
Generate a function in Python to replace every character in a string with the character that follows it in the alphabet.,"string = ""abc""","def replace_char(string):
    encoded = """"
    for char in string:
        if char == 'z':
            encoded += 'a'
        else:
            encoded += chr(ord(char) + 1)
    return encoded",Data Type,6699
Write a Python program to take in a list of phrases and generate a string with the each phrase followed by its length.,"phrases = [""A bird in the hand"", ""is worth two in the bush""]","result = ""A bird in the hand (17)is worth two in the bush (25)""
 
code:
input_phrases = [""A bird in the hand"", ""is worth two in the bush""]
 
result = """"
for phrase in input_phrases:
 result += phrase + ' (' + str(len(phrase)) + ')'
 
print(result)",Data Type,6715
Please construct a function in Python that constructs and returns a dictionary containing all unique characters in a given string.,"Example String: ""missisippi""","def unique_characters(string):
    unique_chars = {}
    for char in string:
        if char in unique_chars:
            continue
        else:
            unique_chars[char] = True
    return unique_chars

result = unique_characters('missisippi')
print(result) # Output: {'m': True, 'i': True, 's': True, 'p': True}",Data Type,6727
Generate a python code that adds a delimiter string between every list item.,"[""apple"", ""orange"", ""mango""]","def join_list_items(my_list, delimiter):
    joined_list = delimiter.join(my_list)
    return joined_list

list_string = join_list_items([""apple"", ""orange"", ""mango""], "", "")
print(list_string)
# Output: apple, orange, mango",Data Type,6732
"Develop a Python script that prints the unique words in a string, along with their respective counts.","""The quick brown fox jumped over the lazy dog.""","from collections import Counter

string = ""The quick brown fox jumped over the lazy dog.""
words = string.split()
word_counts = Counter(words)

unique_words = set(words)

for word in unique_words:
    print(f""{word:15} {word_counts[word]:3}"")",Data Type,6734
Create a python program that modifies a given string to remove all spaces.,"my_string = ""This is a string with spaces""","def remove_spaces(my_string):
    return my_string.replace(' ', '')

#test
my_string = ""This is a string with spaces""
no_spaces_string = remove_spaces(my_string)
print(no_spaces_string) # Output: Thisisastringwithspaces",Data Type,6739
Construct a Python program that takes a string as input and creates a new string with the first character of each word in the given string,"""This is a sample string""","def first_letter_string(input_str):
    output_str = """"

    for w in input_str.split():
        output_str += w[0]

    return output_str

input_str = ""This is a sample string""
print(first_letter_string(input_str))",Data Type,6741
Write a Python program to generate a list containing all permutations of the characters of a given string.,string = 'ABC',"from itertools import permutations

def generate_permutations(string):
    return list(permutations(string))

string = 'ABC'
print(generate_permutations(string))
# Output: [('A', 'B', 'C'), ('A', 'C', 'B'), ('B', 'A', 'C'), ('B', 'C', 'A'), ('C', 'A', 'B'), ('C', 'B', 'A')]",Data Type,6754
Write a Python script for splitting a given string into a list of words.,"my_sentence = ""This is my sentence""","sentence_words = my_sentence.split("" "")
print(sentence_words)",Data Type,6766
Construct a Python script to search a text for a given string and returns the number of iterations found.,"string= ""Hello World!"", search=""l""","def search_string(string, search):
    count = 0 
    for i in range(len(string)):
        if string[i] == search:
            count += 1
    return count

searched_string = search_string(""Hello World!"", ""l"") 
print(searched_string)",Data Type,6769
You need to write a program in Python that takes a string and replaces all the vowels in it with underscores.,"""Hello World""","def replace_vowels(str):
    result = """"
    for c in str:
        if c.lower() in ['a', 'e', 'i', 'o', 'u']:
            result += '_'
        else:
            result += c
    return result

result = replace_vowels(""Hello World"")
print(result)",Data Type,6772
Generate a python function that takes in a string and replaces certain characters,"Input string: ""hello world""
Characters to replace: ""l""
Replacement character: ""a""","def replaceChar(s, charToReplace, replacementChar): 
    newStr = """"
    for char in s:
        if char == charToReplace:
            newStr += replacementChar
        else: 
            newStr += char
    return newStr

print(replaceChar(""hello world"", ""l"", ""a"")) # Output: ""heaaao worad""",Data Type,6774
Design a function in Python that takes a string and a number and removes the characters at the specified positions from that string.,"str = ""Hello World!""
index = [0, 5, 9]","def remove_chars_at_indices(str, indices):
    new_str = """"
    for i in range(len(str)):
        if i not in indices:
            new_str += str[i]
    return new_str

str = ""Hello World!""
index = [0, 5, 9]
result = remove_chars_at_indices(str, index)
print(result)",Data Type,6788
Create a Python function that takes two strings and checks if the second string is a substring of the first.,"string1 = ""Hello world!""
string2 = ""world""","def check_substring(string1, string2):
    if string2 in string1:
        return True
    else:
        return False

# example
result = check_substring(""Hello world!"", ""world"")
print(result)",Data Type,6789
Generate a Python program that uses a recursive function to reverse a given string combining with loops and conditionals.,thequickbrownfox,"def reverseString(s): 
    if len(s) == 0: 
        return s 
    else: 
        return reverseString(s[1:]) + s[0] 
  
# Driver code 
s = ""thequickbrownfox""
  
print (""The original string  is : "",end="""") 
print (s) 
  
print (""The reversed string(using recursion) is : "",end="""") 
print (reverseString(s))",Data Type,6792
Create an algorithm in Python 3 to identify the characters in a given string.,"""Abe erotically jitters""","def identify_characters(s): 
    characters = []
        
    for char in s:
        if char not in characters:
            characters.append(char)
        
    return characters
 
print(identify_characters('Abe erotically jitters')) #['A', 'b', 'e', ' ', 'r', 'o', 't', 'i', 'c', 'a', 'l', 'y', 'j', 'i', 't', 's']",Data Type,6794
"Write a Python script that takes a list of strings as an input and creates a dictionary containing the unique letters in each string, and their respective counts.","string_list = [""apple"",""banana"",""carrot""]","char_dict = {}

for string in string_list:
 for char in string:
 if char in char_dict:
 char_dict[char] += 1
 else:
 char_dict[char] = 1

print(char_dict)

# Output:
# {'a': 3, 'p': 2, 'l': 1, 'e': 1, 'b': 1, 'n': 2, 'c': 1, 'r': 2, 'o': 1, 't': 1}",Data Type,6795
How would you check if a string ends with a given substring in Python?,"Input String = ""Test string""
Substring = ""string""","if InputString.endswith(Substring):
    print('The input string ends with the given substring.')
else:
    print('The input string does not end with the given substring.')",Data Type,6797
Optimize an existing Python program for computing the reverse of a string.,"def reverse_string(string):
  return string[::-1]","def reverse_string(string):
  return """".join(reversed(string))",Data Type,6826
Write a function in Python to return the top 3 most frequent words in a given string.,This is a sample string,"from collections import Counter

def top_3_words(str):
  word_list = list(str.split())
  word_dict = Counter(word_list)
  sorted_words = sorted(word_dict.items(), key=lambda kv: kv[1], reverse=True)
  top_3 = sorted_words[:3]
  return [word for word, count in top_3]

top_3_words('This is a sample string')",Data Type,6828
Can you write a Python script to search an input string for a specific character and return its position in the string?,"string = ""Python""
search_char = 'y'",pos = string.find(search_char) # 2,Data Type,6837
Write a function in Python that takes a list of strings and returns a dictionary of counts for each string.,"list_of_strings = [""apple"", ""banana"", ""apple"", ""orange"", ""kiwi""]","def count_list_items(list_of_strings):
 counts = {}
 
 for item in list_of_strings:
 if item not in counts:
 counts[item] = 1
 else:
 counts[item] += 1
 
 return counts
 
print(count_list_items(list_of_strings))
# Output: {""apple"": 2, ""banana"": 1, ""orange"": 1, ""kiwi"": 1}",Data Type,6868
Generate a Python program to process an array of strings and count the number of times each string is repeated in the array.,"const inputArray = [""a"", ""b"", ""a"", ""a"", ""b"", ""c"", ""a"", ""d""]","occurence_map = {}

for item in inputArray:
 if item not in occurence_map:
  occurence_map[item] = 1
 else:
  occurence_map[item] += 1

print(occurence_map) # Output: {'a': 4, 'b': 2, 'c': 1, 'd': 1}",Data Type,6877
"Given a list of strings, write a Python program to calculate the maximum length of a string.","list_of_strings = [""dog"", ""cat"", ""elephant"", ""bird""]","max_length = 0

for string in list_of_strings:
    max_length = max(max_length, len(string))

print(max_length)",Data Type,6893
What function will you use to count the number of words in a string?,"'Hello world, this is a sentence.'","There are 5 words in the given string. 

To count the number of words in a string, you can use the `len()` or `count()` functions in Python. 

For example: 
```
num_words = len(string.split())
```
or 
```
num_words = string.count("" "") + 1
```",Data Type,6895
Generate a function in Python to edit a given string and capitalize a given character at a specific position.,"""Hello World!"" and 5","def capitalizeCharacter(s, pos): 
    # Grab single characters from the string  
    # starting from the given index 
    result = s[:pos] + s[pos].upper() + s[pos + 1:] 
    return result",Data Type,6897
"In Python, write a program to find and count the occurrences of all alphabets in the given string.","String: ""The Quick Brown Fox Jumps Over the Lazy Dog""","from collections import Counter

def count_alphabets(str):
    return Counter(str.lower())

my_str = ""The Quick Brown Fox Jumps Over the Lazy Dog""
alphabet_count = count_alphabets(my_str)

print(alphabet_count)",Data Type,6904
Generate a code snippet to find the duplicate words in a string.,"""Python is a programming language programming used widely""","s = ""Python is a programming language programming used widely""
words = s.split(' ')

duplicate_words = []

for i in range(len(words)):
    for j in range(i + 1, len(words)):
        if words[i] == words[j]:
            duplicate_words.append(words[i])
            
print(duplicate_words)",Data Type,6905
Create a function in Python to replace all spaces in a given string with an underscore.,The quick brown fox,"def replace_space(string):
    return string.replace("" "", ""_"")

replace_space(""The quick brown fox"") # Outputs: The_quick_brown_fox",Data Type,6921
"Write a Python program to edit a given string to replace each vowel with its following character as defined below.
Vowel-> next character
a->e
e->i
i->o
o->u
u->a","string=""geeks""","def edit_vowels(string): 
    vowels = 'aeiou'
    next_chars = 'eioua'
    result_string = ''
    for char in string:
        if char in vowels:
            result_string += next_chars[vowels.index(char)]
        else:
            result_string += char
    return result_string",Data Type,6936
Design a Python code to extract the characters from from a given string in reverse order.,"string = ""hello""","def reverseCharacters (string):
    reverseStr = """"
    for i in range(len(string)-1, -1, -1):
        reverseStr += string[i]
    return reverseStr",Data Type,6945
Write a function in Python to count the occurrences of a given character in a string.,"string: ""hello world"", character: 'l'","def count_char(s, c):
    count = 0
    for ch in s:
        if ch == c:
            count += 1
    return count

print(count_char('hello world', 'l'))",Data Type,6948
Turn the given input string into a valid Python statement.,"Input string:
""Function to print hello world.""","def printHelloWorld():
    print(""Hello world"")",Data Type,6954
Create a Python script to remove certain characters given in a set from a string.,"ABCDEFGHIJKLMNOPQRSTUVWXYZ
set = {'A', 'C', 'D', 'E'}","string = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ""
remove_chars = set(['A', 'C', 'D', 'E'])
 
result = """".join(char for char in string if char not in remove_chars)

print(result)",Data Type,6963
Can you provide a script to remove any dot (.) in an URL string?,"URL String: ""https://www.google.com/example/?q=python.""","url_string = ""https://www.google.com/example/?q=python.""

def remove_dot(url_string):
    url_string = url_string.replace('.', '')
    
    return url_string

modified_url_string = remove_dot(url_string)
print(modified_url_string)
# https://wwwgooglecom/example/?q=python",Data Type,6977
Create a program to detect a palindrome string in Python.,"original_string = ""radar""","# Function to check if a string is a palindrome
def is_palindrome(original_string):  
    reversed_string = original_string[::-1]  
    if original_string == reversed_string:
        return True 
    else:
        return False  
  
# Print result
print(is_palindrome(original_string))",Data Type,6986
Develop a function in Python that takes in a string of sentences and removes all the punctuations.,"""This is a sample string!""","import string

def remove_punctuations(s):
    return s.translate(str.maketrans('', '', string.punctuation))

if __name__ == '__main__':
    sentence = ""This is a sample string!""
    print(remove_punctuations(sentence))",Data Type,7001
Write a code to find the number of distinct words in a string.,"""I love to code in Python""","def count_distinct_words(string):
    words = string.split()  
    distinct_words = set(words)  
    return len(distinct_words)

if __name__ == '__main__':
    string = ""I love to code in Python""
    print(""Number of distinct words:"", count_distinct_words(string))",Data Type,7012
Make a Python program that takes a list of strings as input and returns a dictionary whose keys are the strings and values are the length of the string.,"['help', 'me', 'please']","def get_string_lengths(list_strings):
    res = {}
    for string in list_strings:
        res[string] = len(string)
    return res

test_strings = ['help', 'me', 'please']
result = get_string_lengths(test_strings)
print(result)",Data Type,7022
Write a code in Python to find out how long a given string is.,"""Hello""","def get_length(string):
    return len(string)

length = get_length(""Hello"")
print(length)",Data Type,7031
Find a way to split the string below into an array of length 3.,"string = ""Python is a great language""","string = ""Python is a great language""
arr = string.split(' ', 3) 
print(arr)",Data Type,7039
Write a Python program to divide a given string into pairs such that each pairs has 2 characters.,"""abcd""","def split_into_pairs(inputString):
    resultList = []
    counter = 0
    
    while counter < len(inputString):
        resultList.append(inputString[counter:counter + 2])
        counter += 2
    
    return resultList

pairs = split_into_pairs(""abcd"")

print(pairs)",Data Type,7045
"Please generate a Python function that takes a string as input and prints every character in the string contained between ""a"" and ""e"" in a newline.","""Airport""","def extract_abce(string):
  output = """"
  for char in string:
                    if ord(char) >= 97 and ord(char) <= 101:
                                    output += char + ""\n""
  print(output)",Data Type,7046
Write a Python script to remove all repeated characters from a string.,"string = ""aaabbccddeeff""","def removeRepeatedChars(str):
    result = """"
    for c in str:
        if c not in result:
            result += c
    return result

print(removeRepeatedChars(""aaabbccddeeff""))",Data Type,7049
Generate a function in Python that takes an integer value from a dictionary and returns its value as a string.,"{""number1"": 8, ""number2"": 16, ""number3"": 20}","def get_string_value(input_dict):
  """"""Return string value in the input dictionary""""""
  output_value = """"
  for key, value in input_dict.items():
      output_value = str(value)
  return output_value",Data Type,7051
Generate a Python program to convert a given binary string into its equivalent decimal number.,"Binary String: ""1101""","# Convert the given binary string to an integer number
binary_string = ""1101""
decimal_number = int(binary_string, 2)

# Print the result
print(decimal_number) # 13",Data Type,7054
