Instruction,Input,Output,materi,question_id
"Given a list of words and a target word, write a function in Python that finds the index of target word in the list.","words = [""hello"", ""world"", ""another""], target_word = ""world""","def find_word_index(words, target_word):
    for i, word in enumerate(words):
        if word == target_word:
            return i
    return -1

word_index = find_word_index(words, target_word)
print(word_index)",Data Structure,6324
"Given a value for the parameter ""numRows"" and a Python list of lists as input data, write a Python program that prints out a valid HTML table.","numRows: 3
Data: [[1, 2, 3], [4, 5, 6], [7, 8, 9]]","numRows = 3
data = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]

print('<table border=""1"">')

for i in range(numRows):
    print('<tr>')
    for j in range(len(data[i])):
        print('<td>' + str(data[i][j]) + '</td>')
    print('</tr>')

print('</table>')",Data Structure,6333
Develop a Python program to calculate the sum of all the elements in an array.,"Array = [1,2,3,4,5]","def calculateSum(arr, n): 
	# Initialize result 
	sum = 0
	
	# using foreach loop to find sum 
	for i in arr: 
		sum += arr[i] 
	
	return sum

# Driver code 
arr = [1,2,3,4,5]
n = len(arr) 

print(""Sum is"",calculateSum(arr, n))",Data Structure,6342
Design a function in Python that takes an array of strings as input and returns all the strings in reversed order.,"data = [""Hello"", ""World"", ""Foo"", ""Bar""]","def reverseStrings(data):
 return [string[::-1] for string in data]

 reversedStrings = reverseStrings(data)
 print(reversedStrings) # [""olleH"", ""dlroW"", ""ooF"", ""raB""]",Data Structure,6344
Create a python command line interface to search a given array.,"Six colors: red, orange, yellow, green, blue, purple","def search_colors():
    colors = [""red"", ""orange"", ""yellow"", ""green"", ""blue"", ""purple""]
    query = input(""What color would you like to search for? "")
    if query in colors:
        print(""The color exists in the list."")
    else:
        print(""The color does not exist in the list."")",Data Structure,6348
"Using the input as a guide, modify the following Python code to generate a new list containing integers which are divisible by 5 in the input list.","lst = [5, 10, 15, 20, 25, 30]","lst = [5, 10, 15, 20, 25, 30]

divisible_by_5 = [num for num in lst if num%5 == 0]
print(divisible_by_5)",Data Structure,6350
Write a function in Python to sort a given list according to the second element of the sublists.,"[[1,2], [2,3], [3,1]]","def sort_by_second_element(arr):
    def get_second_element(item):
        return item[1]
    return sorted(arr, key = get_second_element)

arr = [[1,2], [2,3], [3,1]]
result = sort_by_second_element(arr)
print(result)",Data Structure,6355
Create a function in Python that takes a list of numbers and returns the cumulative sum.,"1, 2, 3","def cum_sum(lst):
 result = []
 cumulative = 0
 for num in lst:
  cumulative += num
  result.append(cumulative)
 return result",Data Structure,6359
Create a command line utility in Python that takes as input a search query and outputs a list of relevant webpages for the query.,"Search query: ""What is code generation?""","import requests

query = input('Search query: ')
url = 'https://www.google.com/search?q=' + query

r = requests.get(url)

if r.status_code == 200: 
    print('Search results:')
    for item in r.json()['items']:
        print(item['title'] + ' - ' + item['url'])
else:
    print('An error occurred!')",Data Structure,6363
Develop a python program to feature scale an input array,"[1,2,3,4,5]","# feature scaling function
def feature_scale(arr):
    min_arr = min(arr)
    max_arr = max(arr)
    y = (arr-min_arr)+1
    scaled = y/(max_arr-min_arr)
    return scaled

# example usage
arr = [1,2,3,4,5]
scaled_arr = feature_scale(arr)
print(scaled_arr) # Output: [0.  0.2 0.4 0.6 0.8]",Data Structure,6366
Write a Python program to pad a 3D array along its first two axes.,"arr = [[[1, 2, 3], [4, 5, 6]],
       [[7, 8, 9], [10, 11, 12]]]","import numpy as np

arr = np.array([[[1, 2, 3], [4, 5, 6]],
                [[7, 8, 9], [10, 11, 12]]])

# Pad the array with 0s along its first two axes

arr_pad = np.pad(arr, ((1, 1), (1, 1), (0, 0)), 'constant', constant_values=0)",Data Structure,6368
Write a Python program to count and display the number of positive numbers from a given list of integers.,"[-2, 3, 4, -7, 6]","def countPositive(nums):
    count = 0
    for num in nums:
        if num > 0:
            count += 1
    print(""Number of positive numbers:"", count)

nums = [-2, 3, 4, -7, 6]
countPositive(nums)

# Output: Number of positive numbers: 3",Data Structure,6370
Write a function in Python to find the kth smallest element in an unsorted array.,"input_array = [7, 2, 5, 9, 6], k = 4","def kth_smallest(input_array, k):
    input_array.sort()
    return input_array[k-1]",Data Structure,6371
Write a function in Python for finding the maximum subarray sum of an array.,"arr = [4,2,1,4,5,-7,2,4]","def max_subarray_sum(arr):
	max_so_far = 0
	max_ending_here = 0	
	
	for i in range(0, len(arr)): 
		max_ending_here = max_ending_here + arr[i] 
		if max_ending_here < 0: 
			max_ending_here = 0	 
		if (max_so_far < max_ending_here): 
			max_so_far = max_ending_here 
			
	return max_so_far 

result = max_subarray_sum(arr)
print(result)",Data Structure,6376
Write a Python program to find the maximum of a given array.,"arr = [10, 9, 11, 12, 5]","def find_max(arr):
    max = arr[0]
    for i in arr: 
        if i > max: 
            max = i 
  
    return max
  
# Driver Code  
arr = [10, 9, 11, 12, 5]
maximum = find_max(arr) 
print(""Maximum element is:"", maximum)",Data Structure,6381
Create a Python function that takes a dictionary as input and returns a list containing the values sorted by the key.,"dictionary = {
 'John': 23,
 'Alice': 27,
 'Bob': 17,
 'Eve': 33
}","def sort_dict_by_key(dictionary):
 sorted_list = []
 for key in sorted(dictionary):
 sorted_list.append(dictionary[key])
 return sorted_list

# Example
mydict = {
 'John': 23,
 'Alice': 27,
 'Bob': 17,
 'Eve': 33
}

print(sort_dict_by_key(mydict))
# Output: [17, 23, 27,33]",Data Structure,6391
Write a Python program to filter out strings from a list of strings containing specific characters.,"list_of_strings = [""Hello"", ""World"", ""1"", ""0"", ""This is a string.""]","def filter_strings(list_of_strings):
    return list(filter(lambda x: x.isalpha(), list_of_strings))

print (filter_strings(list_of_strings)) # Output: ['Hello', 'World', 'This is a string.']",Data Structure,6392
Create a sorting algorithm in Python that takes in an array of integers and sorts it in ascending order.,"[4, 2, 7, 1, 3]","def sort_ascending(arr):
    swapped = True
    while swapped:
        swapped = False
        for i in range(len(arr)-1):
            if arr[i] > arr[i+1]:
                arr[i], arr[i+1] = arr[i+1], arr[i]
                swapped = True
    return arr

print(sort_ascending([4, 2, 7, 1, 3]))",Data Structure,6393
Create a class in Python that takes an array as an argument and reverses the elements.,"[1, 2, 3, 4]","class ReverseArray:
 def __init__(self, array):
 self.array = array
 
 def reverse(self):
 self.array.reverse()
 
 # To test with given input
 array = [1, 2, 3, 4]
 rev_array = ReverseArray(array)
 rev_array.reverse()
 print(array) # Output: [4, 3, 2, 1]",Data Structure,6395
Develop an algorithm in Python for clustering a set of data points.,"Input Data (x, y, z): [(1, 2, 3), (4, 5, 6), (7, 8, 9)]","from sklearn.cluster import KMeans
import numpy as np

# Create array of the data points
data_points = np.array([[1, 2, 3], [4, 5, 6], [7, 8, 9]])

# Calculate clusters
kmeans = KMeans(n_clusters=3).fit(data_points)

# Get labels for each point
labels = kmeans.predict(data_points)

# Print clusters
print(labels) # Output: [0, 1, 2]",Data Structure,6396
Generate a python program to collect all elements of a given list that are of even length.,"list = [""a"", ""bb"", ""ccc"", ""dddd"", ""eee""]","def even_length_elements(my_list):
  even_length_list = list()
  for elem in my_list:
     if (len(elem) % 2 == 0):
        even_length_list.append(elem)
  return even_length_list",Data Structure,6399
Generate a Python function to check whether a given list contains a given integer.,"[2, 4, 6], 4","def check_for_int(lst, int):
    if int in lst:
        return True
    else:
        return False
    
lst = [2, 4, 6]
int = 4

is_found = check_for_int(lst, int)
print(is_found)",Data Structure,6400
Create a python function that prints out the largest element in an array.,"[1,4,7,12,-1]","def findLargestElement(arr):
    largest_element = arr[0]
    for element in arr:
        if element > largest_element:
            largest_element = element
    return largest_element

arr = [1,4,7,12,-1]
print(findLargestElement(arr))",Data Structure,6402
Optimize the following python code array to get the maximum value from it in one pass.,"[-5, 2, 3, 4, 6, -8]","def find_max(arr):
  max_so_far = arr[0]
  current_max = arr[0]
  
  for i in range(1, len(arr)):
    current_max = max(arr[i], current_max + arr[i])
    max_so_far = max(max_so_far, current_max)
  
  return max_so_far

arr = [-5, 2, 3, 4, 6, -8]
max_val = find_max(arr)

print(max_val) # 10",Data Structure,6403
Write a Python program to create an array of N zeros.,N = 5,"import numpy

def create_zeros_array(N):
  return numpy.zeros(N)

result = create_zeros_array(N)
print(result)",Data Structure,6405
"Create a Python program that takes a list of numbers, and finds a pair of numbers in the list whose sum equals the given number","[2, 3, 4, 5], 5","def find_pair_with_sum(nums, target):
  seen = set()
  for num in nums:
    if target - num in seen:
      return [target - num, num]
    seen.add(num)

print(find_pair_with_sum([2, 3, 4, 5], 5))",Data Structure,6406
Write a function in Python that reads in a 2D list of size NxM and returns a list of list of size MxN.,"[[1, 2, 3],
 [4, 5, 6],
 [7, 8, 9]]","def transposeMatrix(list2D):
 return list(map(list, zip(*list2D)))",Data Structure,6409
Develop a python code to find out the frequent items from a given list.,"list1 = [1,2,3,4,5,6,7,2,2,2,2,8,8,8,8,9,9,9]","from collections import Counter
list1 = [1,2,3,4,5,6,7,2,2,2,2,8,8,8,8,9,9,9]

# Most common items in the list
data = Counter(list1) 
  
# Printing most common items 
print(data.most_common()) # Output: [(2, 4), (8, 4), (9, 3), (1, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1)]",Data Structure,6410
Write a Python function to generate a list of all prime numbers to a given maximum,max = 100,"def generate_primes(max): 
    primes_list = [2] 
    for i in range(3, max + 1): 
        curr = True 
        for p in primes_list: 
            if i % p == 0: 
                curr = False 
        if curr: 
            primes_list.append(i) 
    return primes_list",Data Structure,6412
Write a Python program to find the middle element of a list.,"[1,3,5,7,9,11]","def middle_element(list):
    mid = len(list) // 2
    return list[mid]

result = middle_element([1,3,5,7,9,11])
print(result)",Data Structure,6414
Generate a python program that creates a new list by appending an element to the last of an existing list.,"[1, 2, 3]","def appendElementToList(list, element):
     list.append(element)
     return list

list = [1, 2, 3]
element = 4
print(appendElementToList(list, element))",Data Structure,6415
Design a Python algorithm to find the largest element in a list.,"lst = [3, 45, 18, 5, 9]","def find_largest_element(lst):
   largest_element = None
   for elem in lst:
      if largest_element is None or largest_element < elem:
         largest_element = elem
  return largest_element

largest_element = find_largest_element(lst)
print(largest_element) # 45",Data Structure,6416
Write a Python loop that prints out a list of random numbers between 0 and 100.,Number of random numbers: 5,"import random

random_numbers = []

for i in range(5):
 number = random.randint(0,100)
 random_numbers.append(number)
 print(random_numbers)",Data Structure,6419
Produce a program in python which takes a given list of numbers and creates a dictionary where each number is the key and its multiple of the given number is the value.,"my_list = [3, 5, 7]","def create_dictionary(my_list):
    res = {num: num * 2 for num in my_list}
    return res

# run the code
my_list = [3, 5, 7]

res = create_dictionary(my_list)
print('The dictionary is ' + str(res))",Data Structure,6420
Develop an algorithm in Python for sorting the following array in ascending order.,"[9, 8, 11, 5]","def bubble_sort(arr):
    n = len(arr)
    for i in range(n):
        for j in range(0, n - i - 1):
            if arr[j] > arr[j + 1]:
                arr[j], arr[j + 1] = arr[j + 1], arr[j]

array = [9, 8, 11, 5]
bubble_sort(array)
print(array)",Data Structure,6421
Generate a Python program to find the frequency of an element in a list.,"lst = [1, 2, 3, 4, 1, 2, 1]","def find_frequency(lst, element):
    return lst.count(element)

lst = [1, 2, 3, 4, 1, 2, 1]
print(find_frequency(lst, 1))",Data Structure,6432
Write an algorithm to sort an array of integers in Python.,"[2,1,3,4,6,5]","def bubble_sort(nums):
    size = len(nums)
    for i in range(size):
        for j in range(size-1):
            if nums[j] > nums[j+1]:
                temp = nums[j]
                nums[j] = nums[j+1]
                nums[j+1] = temp
    return nums

print(bubble_sort([2,1,3,4,6,5]))",Data Structure,6433
Generate a code in Python to find the index of the smallest element in a given list of numbers.,"[4, 2, 5, 12, 7]","def index_min(arr):
    min_index = 0
    for i in range(1,len(arr)):
        if arr[i] < arr[min_index]:
            min_index = i
    return min_index",Data Structure,6448
Develop a program in Python to find the largest number divisible by 3 from a given list.,"The list of numbers is [8, 5, 12, 15, 9].","def divisibleByThree(lst):
 result = 0

 for num in lst:
 if (num % 3 == 0) and (num >= result):
 result = num
 
 return result

lst = [8, 5, 12, 15, 9]

print(divisibleByThree(lst))
# Output: 15",Data Structure,6454
"Generate a Python script that filters a list of strings, keeping only those that have a length greater than 5 characters.","words = [""hello"", ""world"", ""example"", ""test""]","def filter_words(words): 
    filtered_words = [] 
    for word in words: 
        if len(word) > 5: 
            filtered_words.append(word) 
    return filtered_words 

words = [""hello"", ""world"", ""example"", ""test""]

filtered_words = filter_words(words) 

print(filtered_words)  # Output: ['example', 'test']",Data Structure,6455
Generate a Python program to classify emails as either spam or not given a list of words,"emails = [""how are you?"", ""buy now!"", ""save 50%""]","def classify_emails(emails):
    result = []
    for email in emails:
        words = email.split("" "")
        is_spam = False
        for word in words:
            if word in ['buy', 'now', 'save']:
                is_spam = True
                break
        result.append(is_spam)
    return result",Data Structure,6456
Generate a Python script to sort a list of integers,"Input: [3, 8, 1, 5, 6]","def sort_list(my_list):
    my_list.sort()
    return my_list

print(sort_list([3,8,1,5,6]))",Data Structure,6462
Write a Python program to sort a list of tuples according to its second parameter in ascending order.,"list = [(""yellow"", 28), (""blue"", 30), (""black"", 25), (""pink"", 45)]","def sort_tuples(list): 
    """"""Function to sort tuples according to their second parameter"""""" 
    list.sort(key = lambda x : x[1]) 
    return list

#Example:
print(sort_tuples(list))",Data Structure,6466
Create a Python code snippet to remove all elements within a list with value 0.,"my_list = [0, 2, 3, 0, 4]","my_list = [0, 2, 3, 0, 4]
my_list[:] = [val for val in my_list if val != 0]
print(my_list)",Data Structure,6467
Write a Python program to find the maximum length of consecutive 1s in a binary array.,"Array = [1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","def find_max_consecutive_1s(Array):
    max_count = 0
    count = 0
    for i in Array:
        if i == 1:
            count += 1
            max_count = max(max_count, count)
        else:
            count = 0
    return max_count",Data Structure,6468
Create a function in Python to filter a list of numbers by a given criteria.,"[2, 3, 4, 5, 6, 7], criteria: divisible by 3","# Filter a list with a given criteria
def filter_list(input_list, criteria):
    filtered_list = []
    for num in input_list:
        if num % criteria == 0:
            filtered_list.append(num)
    return filtered_list

result = filter_list([2, 3, 4, 5, 6, 7], 3)
print(result)",Data Structure,6470
Create a Python script to parse a dictionary using a list comprehension and create a new dictionary with the keys and values swapped.,"{'a':1, 'b':2, 'c':3}","{v:k for k, v in d.items()}",Data Structure,6473
"Using Python, create a function called `print_list` that prints out the elements of a list.","L = [1, 2, 3, 4, 5]","def print_list(L):
    for item in L:
        print(item)

L = [1,2,3,4,5]
print_list(L)",Data Structure,6476
Develop a program in Python to classify the elements in an array as even or odd.,"An array with 10 elements [1,2,3,4,5,6,7,8,9,10]","evenArray = []
oddArray = []
for i in array:
  if i % 2 == 0:
    evenArray.append(i)
  else:
    oddArray.append(i)",Data Structure,6480
Please transform this Python list comprehension into a for loop.,"list_1 = [x for x in range(1, 10) if x % 2 == 0]","list_1 = []
for x in range(1, 10):
    if x % 2 == 0:
        list_1.append(x)",Data Structure,6486
Write a Python function that takes two dimensional array and transposes it.,"[[1,2,3],[4,5,6]]","def transpose_matrix(matrix):
    transposed_matrix = []
    for i in range(len(matrix[0])):
        row = []
        for j in range(len(matrix)):
            row.append(matrix[j][i])
        transposed_matrix.append(row)
    return transposed_matrix

my_matrix =[[1,2,3],[4,5,6]]
transposed_matrix = transpose_matrix(my_matrix)
print(transposed_matrix)",Data Structure,6487
Create a Python program that sorts the given list in ascending order.,"unsorted_list = [5, 8, 2, 1, 3, 10]","unsorted_list = [5, 8, 2, 1, 3, 10]

sorted_list = sorted(unsorted_list)

print(sorted_list)",Data Structure,6490
Create a Python script which takes in a list of integers and outputs a list of odd numbers in descending order.,"[14, 21, 8, 5, 46]","def odd_descending(lst):
    lst = [x for x in lst if x % 2 != 0]
    return sorted(lst, reverse=True)

list = [14, 21, 8, 5, 46]
print(odd_descending(list))",Data Structure,6491
Develop a Python program that prints the maximum and minimum numbers from a given list.,"[1, 3, 7, 4, 9, 0]","list_num = [1, 3, 7, 4, 9, 0]

min_num = min(list_num)
 max_num = max(list_num)

print('Minimum is:', min_num) 
 print('Maximum is:', max_num)",Data Structure,6494
Create a function in Python that takes an array of integers and returns an array of their squares.,"[1, 2, 3]","def square_array(nums): 
    return [n**2 for n in nums] 

result = square_array([1, 2, 3])
print(result)",Data Structure,6499
Utilize array sorting to sort an array in Python.,"arr = [10, 7, 8, 4, 2, 9]","arr.sort() 
print(arr)",Data Structure,6501
"Using Python, can you create a function that sorts a list of strings into alphabetical order?","['apple', 'banana', 'pear', 'mango']","def sort_strings(s):
    return sorted(s)

print(sort_strings(['apple', 'banana', 'pear', 'mango']))",Data Structure,6503
Create a Python program to compare two given list variables and create a third list variable containing all the common elements between the two lists.,"list1 = [2, 3, 4, 5, 6] 
list2 = [5, 6, 7, 8, 9]","list1 = [2, 3, 4, 5, 6]
list2 = [5, 6, 7, 8, 9]

common_elements = []

for ele in list1:
    if ele in list2:
        common_elements.append(ele)

print(common_elements)",Data Structure,6505
Create a Python algorithm that finds the maximum value of an array,"a = [5, 9, 8, 2, 1, 3]","def maxValue(array):
    max = array[0]
    for num in array:
        if num > max:
            max = num
    return max

a = [5, 9 ,8, 2, 1, 3]
print(maxValue(a))",Data Structure,6506
Develop an algorithm in Python to separate odd and even number from a given list of integers.,"[2, 4, 7, 8, 11, 9]","def separate_odd_even(numbers):
  even = []
  odd = []

  for number in numbers:
    if number % 2 == 0:
      even.append(number)
    else:
      odd.append(number)

  return even, odd

numbers = [2, 4, 7, 8, 11, 9]

even, odd = separate_odd_even(numbers)

print(""Even numbers: "", even)
print(""Odd numbers: "", odd)",Data Structure,6507
Write a function to delete the last item from a list in Python.,"[1,2,3,4,5]","def delete_last_item(lst):
  lst.pop()
  return lst

print(delete_last_item([1,2,3,4,5]))",Data Structure,6509
Create an array from the following list in Python.,"List: [""a"", ""b"", ""c"", ""d""]","arr = [""a"", ""b"", ""c"", ""d""]",Data Structure,6512
Create a program that sorts a list of strings in alphabetical order.,"['python', 'javascript', 'java', 'go']","""""""
Create a program that sorts a list of strings in alphabetical order.
""""""

def sort_list(lst):
    """"""
    This function sorts a list of strings in alphabetical order.
    """"""
    lst.sort()
    return lst
 
if __name__ == '__main__':
    lst = ['python', 'javascript', 'java', 'go']
    print(sort_list(lst))",Data Structure,6516
Create a Python web scraper to scrape a list of business email addresses from a web page.,Website: www.example.com,"import requests 
from bs4 import BeautifulSoup

# make a request to the website
r = requests.get('www.example.com')

# parse the content
soup = BeautifulSoup(r.content, 'html.parser')

# find all elements with the class ""business-email""
emails = soup.find_all(class_=""business-email"")

# extract the email from each element
emails = [e.text for e in emails]",Data Structure,6517
"In Python, create a function that takes a list of strings and capitalizes the first letter of each word.","['hello', 'world']","def capitalize_each_word(string_list):
  """"""Capitalizes the first letter of each word in a list of strings.""""""
  capitalized_strings = []
  for s in string_list:
    capitalized_strings.append(s.title())

  return capitalized_strings

if __name__ == ""__main__"":
  string_list = ['hello', 'world']
  print(capitalize_each_word(string_list))",Data Structure,6522
Develop an algorithm in Python to find the numbers that are divisible by 3 and 5 from a given array.,"[5, 15, 20, 7, 10]","def divisible_by_3_5(array):
    result = []
    for num in array:
        if (num % 3 == 0) and (num % 5 == 0):
            result.append(num)
    return result

print(divisible_by_3_5([5, 15, 20, 7, 10])) # [15]",Data Structure,6523
Write a Python function to calculate the sum of all numbers in a list.,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","def sum_nums(nums):
  sum = 0
  for num in nums:
    sum += num
  return sum

sum_nums([1, 2, 3, 4, 5, 6, 7, 8, 9]) # returns 45",Data Structure,6525
Write a function to sort the given list of tuples in Python according to the second element of the tuple.,"tuple_list = [(1, 10), (2, 7), (3, 5), (4, 8)]","def sort_by_second_elem(tuple_list):
    return sorted(tuple_list, key=lambda x: x[1])",Data Structure,6528
Edit a Python program to modify a numpy array into a pandas Dataframe.,Numpy Array,"import numpy as np
import pandas as pd

# Load the data
data = np.load('data.npy')

# Create the pandas DataFrame
df = pd.DataFrame(data)",Data Structure,6529
Create an algorithm in Python to count all the even numbers in a given list of numbers,"[1, 2, 3, 4, 5, 6]","def count_even(array):
    count = 0
    for num in array:
        if num % 2 == 0:
            count += 1
    return count

arr = [1, 2, 3, 4, 5, 6]
print(count_even(arr)) # Output: 3",Data Structure,6530
Create a function in Python that takes in a list and returns the median value of the list.,"List: [2, 7, 3, 8, 5]","def median(nums):
    nums.sort()
    mid = len(nums) // 2
    
    if len(nums) % 2 == 0:
        return (nums[mid] + nums[mid-1]) / 2
    else:
        return nums[mid]",Data Structure,6535
Python Script to normalize a list of numbers.,"[-1, 0.2, 5.66, -2.344, 0]","def normalize(numbers):
  min_num = min(numbers)
  max_num = max(numbers)

  for i in range(0, len(numbers)):
    numbers[i] = (numbers[i] - min_num) / (max_num - min_num)

  return numbers

print(normalize([-1, 0.2, 5.66, -2.344, 0]))",Data Structure,6538
Create a function in Python to find the smallest positive number which is not present in a given unsorted array.,"[3, 1, 2, 6, 0, -2, -1]","def smallestMissingPositiveNumber(arr): 
    s = set() 
    for i in arr: 
        s.add(i) 
  
    for i in range(1, len(arr) + 1): 
        if i not in s: 
            return i 
  
    return len(arr)+1
  
arr = [3, 1, 2, 6, 0, -2, -1]
missing = smallestMissingPositiveNumber(arr)
print(missing) # 4",Data Structure,6541
Generate a Python program to filter a given list of names based on user search input.,"Names: [""Taylor"", ""Hilton"", ""John"", ""Jack"", ""Justin""]
User search input: ""J""","names = [""Taylor"", ""Hilton"", ""John"", ""Jack"", ""Justin""]

search_input = input(""Enter a name to search: "")

filtered_names = []
for name in names:
 if search_input in name:
  filtered_names.append(name)
print(filtered_names)",Data Structure,6542
Debug and fix the following Python program that calculates a list of square roots.,"nums = [1, 4, 9, 16] 
for num in nums:
  print(num ** 0.5","nums = [1, 4, 9, 16] 
for num in nums:
  print(num ** 0.5)",Data Structure,6545
Find the most expensive item from the given list using Python.,"[{'item': 'rice', 'price': 22.20}, {'item': 'bread', 'price': 15.00}, {'item': 'milk', 'price': 18.60}, {'item': 'butter', 'price': 34.40}]","most_expensive_item = max(list_of_items, key=lambda x: x['price'])",Data Structure,6548
Create a python program to filter a list of words by length.,"[""Apple"", ""Banana"", ""Orange"", ""Grapes""]","def filter_words_by_length(word_list, length):
    return [word for word in word_list if len(word) == length]",Data Structure,6553
Develop a linear search algorithm in Python to find an element in an array.,"[1, 5, 8, 10], 8","def linearSearch(arr, x): 
    for i in range(len(arr)): 
        if arr[i] == x: 
            return i 
    return -1
  
# Driver Code 
arr = [1, 5, 8, 10] 
x = 8
  
# Function call 
result = linearSearch(arr, x) 
  
if(result == -1): 
    print(""Element is not present in the array"") 
else: 
    print(""Element is present at index"", result)",Data Structure,6555
Create a Python script to remove all occurrences of duplicate elements from a given list.,"mylist = [1,1,2,3,4,4,5,6]","mylist = [1,1,2,3,4,4,5,6]

unique_list = []
for element in mylist:
    if element not in unique_list:
        unique_list.append(element)

print(unique_list)",Data Structure,6556
"Given a sorted array of n elements, write a Python program to search for a target element.","n = 7
target = 3
sorted_ary = [1, 2, 3, 5, 8, 9, 11]","def linear_search(sorted_ary, n, target):
	for i in range(0,n):
		if sorted_ary[i] == target:
			return i
	return -1

result = linear_search(sorted_ary, n, target)

if result == -1:
   print(""Element is not present in array"")
else:
   print(""Element is present at index"", result)",Data Structure,6558
Write a Python program to generate a mock version of the given data set.,"data_set = [('John', 32, 'Male'), ('Mary', 31, 'Female')]","import random

mock_data_set = []
for row in data_set:
    name = row[0] + str(random.randint(1,100))
    age = random.randint(1, 100)
    gender = random.choice(['Male', 'Female'])
    new_row = (name, age, gender)
    mock_data_set.append(new_row)

print(mock_data_set)",Data Structure,6559
Generate a Python script for computing the sum of the numbers of a given list.,"nums_list = [1, 3, 5, 7, 9]","def sum_nums(nums_list):
  result = 0
  for num in nums_list:
    result += num
  return result

print(sum_nums(nums_list))

# Output
25",Data Structure,6562
Create a Python script that takes a list of numbers as input and prints out the mean and the standard deviation of the list.,"[5, 7, 10, 8, 6]","def mean(lst):
    return sum(lst) / len(lst)

def std_dev(lst):
    avg = mean(lst)
    variance = 0
    for num in lst:
        variance += (num - avg)**2
    variance /= len(lst)
    return variance**0.5

# Driver Code
lst = [5, 7, 10, 8, 6]

print(""Mean: "", mean(lst))
print(""Standard Deviation: "", std_dev(lst))",Data Structure,6564
Create a function in Python to sort a dictionary by value and return the result as a list.,"my_dict = {'A': 1, 'B': 2, 'C': 3}","def sort_dictionary_by_value(my_dict): 
	sorted_list = sorted(my_dict.items(), key=lambda x: x[1])
	return sorted_list 

my_dict = {'A': 1, 'B': 2, 'C': 3}
print(sort_dictionary_by_value(my_dict))",Data Structure,6565
Write a Python program to take a list of numbers and remove all duplicates.,"[5,5,5,2,1,2,3,5]","OldList = [5,5,5,2,1,2,3,5]
NewList = []

for Num in OldList:
    if Num not in NewList:
        NewList.append(Num)

print(NewList)",Data Structure,6566
Write a Python program to get all possible unique subsets of a given set of numbers.,"S = [1, 2, 3]","def get_subsets(S):
 subsets = [[]]
 for i in S:
 for j in range(len(subsets)):
 subsets.append(subsets[j] + [i])
 return subsets

S = [1, 2, 3]
print(get_subsets(S))
# Output: [[], [1], [2], [1, 2], [3], [1, 3], [2, 3], [1, 2, 3]]",Data Structure,6568
"In Python, write a program to find a single missing number in a sorted array of unique integers.","arr = [1,2,3,4,6,7,8]","def findMissingNumber(arr):
    n = len(arr)
    total_sum = (n+1)*(n+2)//2
    arr_sum = sum(arr)
    
    missing_number = total_sum - arr_sum
    
    return missing_number

arr = [1,2,3,4,6,7,8]

print(findMissingNumber(arr))",Data Structure,6570
"Create a class in Python that contains a property called ""name"" and a constructor to set the value of the name property.",John,"class Person:
    def __init__(self, name):
        self.name = name

person = Person(""John"")",Data Structure,6571
"Create a Python program that takes a list of numbers and a target number as input, and returns all pairs of integers whose sum is equal to the target number","[8, 3, 10, 5], 13","def two_sum(arr, target):
    result = []
    for i in range(len(arr)):
        for j in range(i+1, len(arr)):
            if (arr[i] + arr[j] == target):
                result.append((arr[i], arr[j]))
    return result

result = two_sum([8, 3, 10, 5], 13)
print(result)",Data Structure,6572
Write an efficient sorting algorithm in Python that will sort a list of numbers.,"[5, 3, 1, 4, 7, 2, 6]","def sort(nums):
    for i in range(len(nums)):
        min_index = i
        for j in range(i + 1, len(nums)):
            if nums[min_index] > nums[j]:
                min_index = j
        
        nums[i], nums[min_index] = nums[min_index], nums[i]
    
    return nums

print(sort([5, 3, 1, 4, 7, 2, 6]))",Data Structure,6574
Design a function in Python that takes a list of integers and returns a list of the sum of the two largest integers.,"[10, 5, 15, 20, 7]","def get_largest_sum(nums):
  nums.sort()
  return nums[-1] + nums[-2]",Data Structure,6576
Write a Python script to sort a list of tuples by its third element.,"[(2, 3, 5), (7, 9, 8), (1, 0, 4)]","def sort_by_third_element(input_list):
    sorted_list = sorted(input_list, key = lambda x: x[2])
    return sorted_list",Data Structure,6578
Optimize a code snippet in Python that sorts the given array.,"arr = [5, 4, 3, 2, 1]","# optimized code snippet to sort the given array
arr = [5, 4, 3, 2, 1]
arr.sort()
print(arr)
# arr is now sorted in ascending order as [1, 2, 3, 4, 5]",Data Structure,6579
"Given an array of numbers, generate a Python program to find the maximum value.","[1, 4, 6, 8, 3, 9, 5]","def find_max(arr):
    max_val = arr[0]
    for el in arr:
        if el > max_val:
            max_val = el
    return max_val

arr = [1, 4, 6, 8, 3, 9, 5]
print(find_max(arr))",Data Structure,6580
Write a function in Python to detect duplicate elements in an array.,"[3, 5, 6, 7, 3, 5]","def find_duplicates(arr):
    seen = set()
    duplicates = []
    for x in arr:
        if x in seen:
            duplicates.append(x)
        else:
            seen.add(x)
    return duplicates

print(find_duplicates([3, 5, 6, 7, 3, 5]))",Data Structure,6582
